# id    x        y        z        u
 469 0.653590 1.000000 0.200000 -12.14223675
 470 0.738605 1.000000 0.252856 -13.04481027
 471 0.220577 1.000000 0.450000  -6.89331637
 472 0.304754 1.000000 0.189019  14.43212776
 473 0.221563 1.000000 0.251226  -2.57907504
 474 0.826815 1.000000 0.399967  -9.18590540
 475 0.740035 1.000000 0.350399   8.33988102
 476 0.826507 1.000000 0.300537 -10.19157406
 477 0.818249 1.000000 0.184946  -6.80695383
 478 0.394819 1.000000 0.748205 132.01916695
 479 0.303540 1.000000 0.814304   5.90090433
 480 0.221499 1.000000 0.748978 -18.41642132
 481 0.480385 1.000000 0.800000 -19.52470706
 482 0.568770 1.000000 0.750058 -42.23726759
 483 0.562941 1.000000 0.849863  -0.84286730
 484 0.655221 1.000000 0.804990  -8.15786407
 485 0.741567 1.000000 0.858126   3.04539795
 486 0.744404 1.000000 0.756400   1.07431518
 487 0.655667 1.000000 0.701036   2.27187518
 488 0.829116 1.000000 0.811390  -8.02991447
 489 0.307272 1.000000 0.399875 -10.17571290
 490 0.220577 1.000000 0.350000  21.53048505
 491 0.652898 1.000000 0.100582   6.02219873
 492 0.912246 1.000000 0.247651  11.06355477
 493 0.913413 1.000000 0.449976   6.51361365
 494 0.086603 1.000000 0.350000   0.30554977
 495 0.250891 1.000000 0.086753  17.32586479
 496 0.350000 1.000000 0.913397  -7.20153978
 497 0.081546 1.000000 0.745900  -8.05378267
 498 0.449473 1.000000 0.084226  -4.70304636
 499 0.489981 1.000000 0.183201 -15.13450578
 500 0.653645 1.000000 0.399978  40.64311533
 501 0.086603 1.000000 0.550000   8.01258210
 502 0.393908 1.000000 0.449845   7.89336794
 503 0.827258 1.000000 0.700658  -4.87787155
 504 0.568082 1.000000 0.650013   5.82316673
 505 0.220577 1.000000 0.650000   3.14730172
 506 0.742285 1.000000 0.648337  -9.41269523
 507 0.093854 1.000000 0.155907  -0.85710508
 508 0.850866 1.000000 0.083245  -2.98178841
 509 0.153485 1.000000 0.920108  -3.54528606
 510 0.917738 1.000000 0.847093   4.92558454
 511 0.200000 1.000000 0.161947  22.99161416
 512 0.200166 1.000000 0.838023   1.09134142
 513 0.399279 1.000000 0.159306  67.48090597
 514 0.400000 1.000000 0.839230   0.86036501
 515 0.551464 1.000000 0.932602  13.45976587
 516 0.153590 1.000000 0.700000  13.02421887
 517 0.153590 1.000000 0.600000  -8.51485415
 518 0.153590 1.000000 0.500000  -0.01325697
 519 0.153590 1.000000 0.400000  -4.53903065
 520 0.153590 1.000000 0.300000  -6.09486640
 521 0.730144 1.000000 0.167404 -18.09505533
 522 0.582688 1.000000 0.163389  -6.11695300
 523 0.750000 1.000000 0.938130  10.31513737
 524 0.073205 1.000000 0.926795  -3.47224312
 525 0.073205 1.000000 0.073205  -9.11008271
 526 0.926795 1.000000 0.073205   4.46684718
 527 0.926795 1.000000 0.926795  10.64689192
 528 0.151354 1.000000 0.777021 -10.29604691
 529 0.149720 1.000000 0.224620 -11.28277342
 530 0.086603 0.550000 0.000000   0.00000000
 531 0.539426 0.092368 0.000000   0.00000000
 532 0.913397 0.550000 0.000000   0.00000000
 533 0.453160 0.915222 0.000000   0.00000000
 534 0.086603 0.350000 0.000000   0.00000000
 535 0.918093 0.347530 0.000000   0.00000000
 536 0.349080 0.088854 0.000000   0.00000000
 537 0.650000 0.913397 0.000000   0.00000000
 538 0.086603 0.750000 0.000000   0.00000000
 539 0.920408 0.745979 0.000000   0.00000000
 540 0.750000 0.086603 0.000000   0.00000000
 541 0.241327 0.910370 0.000000   0.00000000
 542 0.159183 0.090570 0.000000   0.00000000
 543 0.915323 0.150424 0.000000   0.00000000
 544 0.849407 0.917050 0.000000   0.00000000
 545 0.086603 0.650000 0.000000   0.00000000
 546 0.173205 0.600000 0.000000   0.00000000
 547 0.173205 0.500000 0.000000   0.00000000
 548 0.259808 0.550000 0.000000   0.00000000
 549 0.259808 0.450000 0.000000   0.00000000
 550 0.346410 0.500000 0.000000   0.00000000
 551 0.346410 0.400000 0.000000   0.00000000
 552 0.433013 0.450000 0.000000   0.00000000
 553 0.433013 0.550000 0.000000   0.00000000
 554 0.519615 0.500000 0.000000   0.00000000
 555 0.519615 0.600000 0.000000   0.00000000
 556 0.519615 0.400000 0.000000   0.00000000
 557 0.606218 0.450000 0.000000   0.00000000
 558 0.605663 0.350960 0.000000   0.00000000
 559 0.433013 0.650000 0.000000   0.00000000
 560 0.516346 0.704466 0.000000   0.00000000
 561 0.605673 0.650744 0.000000   0.00000000
 562 0.519615 0.300000 0.000000   0.00000000
 563 0.692728 0.400160 0.000000   0.00000000
 564 0.692820 0.300000 0.000000   0.00000000
 565 0.692805 0.500027 0.000000   0.00000000
